unnamed:_0,field_id,elevation,latitude,longitude,location,slope,rainfall,min_temperature_c,max_temperature_c,ave_temps,soil_fertility,soil_type,ph,pollution_level,plot_size,chosen_crop,annual_yield,standard_yield
129,129,790.1966,-8.10181,-5.529126,Rural_Hawassa,11.776298522949219,1224.2,-3.0,32.20000076293945,14.600000381469727,0.62,Volcanic,4.7039413,0.29013002,0.9,tea,0.5778661966323853,0.6420735
130,130,450.5463,-10.138384,-7.691341,Rural_Akatsi,9.593074798583984,1657.4,-5.7,33.5,13.899999618530273,0.65,Silt,6.916885,0.045378447,3.9,coffee,1.826225757598877,0.46826303
131,131,591.0445,-6.772631,-0.45693004,Rural_Sokoto,45.43074417114258,1244.5,-4.8,31.299999237060547,13.25,0.73,Silt,7.192233,0.7973653,1.1,wheat,0.40401580929756165,0.3672871
132,132,389.18823,-11.4630575,-8.682356,Rural_Akatsi,4.589812278747559,1860.5,-6.1,33.20000076293945,13.550000190734863,0.65,Silt,6.360548,0.20611839,2.4,coffee,1.2983689308166504,0.5409871
133,133,638.1526,-6.6059203,-5.993101,Rural_Amanzi,1.2405165433883667,621.9,-4.9,34.0,14.550000190734863,0.54,Sandy,5.1161675,0.24496904,8.0,potato,4.6882405281066895,0.58603007
134,134,832.37396,-8.295555,-0.3262962,Rural_Sokoto,6.718207836151123,1824.7,-2.1,29.600000381469727,13.75,0.65,Volcanic,5.1299696,0.16095546,3.7,tea,2.975494384765625,0.80418766
135,135,636.47833,-7.4079337,-4.700277,Rural_Hawassa,9.99158763885498,855.7,-4.7,29.700000762939453,12.5,0.59,Loamy,6.6060624,0.12160019,3.8,maize,2.525768756866455,0.66467595
136,136,663.3304,-8.610954,-4.37144,Rural_Hawassa,12.50242805480957,1307.1,-4.1,29.799999237060547,12.850000381469727,0.63,Volcanic,3.730805,0.02775645,1.4,rice,0.9100967645645142,0.6500691
137,137,918.62305,-1.8884597,-8.28595,Rural_Kilimani,2.790639638900757,846.4,-2.2,29.700000762939453,13.75,0.56,Rocky,5.028075,0.008702178,11.5,tea,5.165131092071533,0.44914183
138,138,508.85446,-11.688342,-5.330923,Rural_Hawassa,5.328428745269775,1926.0,-4.9,31.299999237060547,13.199999809265137,0.65,Silt,6.75361,0.00319709,4.0,banana,2.093919277191162,0.5234798
139,139,572.0909,-8.674034,-6.835464,Rural_Akatsi,4.034355163574219,1263.4,-4.9,27.299999237060547,11.199999809265137,0.6,Peaty,4.8415976,0.07014568,9.3,wheat,3.818148612976074,0.4105536
140,140,774.15686,-9.412968,0.2998452,Rural_Sokoto,7.485897541046143,2058.1,-2.4,28.5,13.050000190734863,0.67,Volcanic,5.4342766,0.22804631,4.7,banana,2.896920919418335,0.61636615
141,141,597.66864,-9.084052,-1.2407329,Rural_Sokoto,2.0749988555908203,1687.9,-4.4,33.5,14.550000190734863,0.63,Silt,7.3696117,0.066570625,8.7,coffee,3.1217100620269775,0.35881725
142,142,351.82404,-11.341404,-6.4345536,Rural_Hawassa,4.058062553405762,1722.4,-6.7,32.099998474121094,12.699999809265137,0.63,Silt,5.9875007,0.02855861,9.4,rice,5.726359844207764,0.60918725
143,143,658.9591,-8.3451185,0.40795594,Rural_Sokoto,2.392868995666504,1700.6,-3.8,28.200000762939453,12.199999809265137,0.63,Volcanic,4.25591,0.12600796,13.9,tea,7.869505301117897,0.791643
144,144,751.73175,-4.3710966,-0.6776562,Rural_Kilimani,1.1935975551605225,1258.8,-3.3,30.200000762939453,13.449999809265137,0.59,Volcanic,4.491863,0.78440535,13.1,cassava,4.656215667724609,0.35543633
145,145,448.95782,-11.9767065,-9.258946,Rural_Akatsi,8.576488494873047,1930.2,-5.6,32.5,13.449999809265137,0.66,Silt,7.3270683,0.017885257,4.1,wheat,1.8279504776000977,0.44584158
146,146,612.9842,-7.9531226,-5.7994027,Rural_Hawassa,11.3689603805542,992.4,-4.8,26.799999237060547,11.0,0.6,Loamy,5.4617023,0.34063587,2.3,potato,1.4107023477554321,0.61334884
147,147,585.1239,-1.5910839,-6.123735,Rural_Kilimani,9.69327163696289,330.0,-5.7,30.299999237060547,12.300000190734863,0.55,Loamy,6.781143,0.21496996,4.8,potato,2.49880051612854,0.52058345
148,148,822.70953,-2.104733,-7.2859254,Rural_Kilimani,48.962159395217896,633.7,-3.2,30.399999618530273,13.600000381469727,0.7,Sandy,5.527547,0.09839046,1.6,potato,1.0496872663497925,0.6560545
149,149,742.5421,-2.1723182,-6.137249,Rural_Kilimani,6.197636604309082,494.3,-4.1,31.600000381469727,13.75,0.55,Sandy,5.6212525,0.34572712,5.0,wheat,2.382948875427246,0.47658977
150,150,778.377,-4.4792333,-2.2903082,Rural_Kilimani,3.331559181213379,973.8,-3.3,30.0,13.350000381469727,0.58,Sandy,6.6793704,0.458276,6.5,wheat,3.2036550045013428,0.49287
151,151,718.90875,-9.250762,-1.7948005,Rural_Sokoto,7.330102443695068,1809.0,-3.1,30.600000381469727,13.75,0.65,Volcanic,5.4713564,0.07205415,4.6,coffee,2.583911657333374,0.56171995
152,152,827.6802,-4.470222,-6.123735,Rural_Kilimani,18.579540252685547,569.3,-3.3,30.700000762939453,13.699999809265137,0.59,Sandy,5.996868,0.27629152,0.7,potato,0.4186137616634369,0.59801966
153,153,735.04083,-6.3806357,-0.28575468,Rural_Sokoto,11.56993293762207,1359.3,-3.4,27.600000381469727,12.100000381469727,0.63,Volcanic,4.388264,0.94668597,3.8,tea,1.775185227394104,0.467154
154,154,462.33728,-0.82511604,-4.218283,Rural_Kilimani,8.475961685180664,391.9,-6.7,33.0,13.149999618530273,0.55,Loamy,6.648654,0.009825851,2.4,maize,1.5397558212280273,0.64156497
155,155,673.42285,-8.818215,-5.047132,Rural_Hawassa,4.508350849151611,1365.3,-3.9,31.899999618530273,14.0,0.61,Volcanic,5.5884476,0.13720663,4.5,cassava,2.3410348892211914,0.52023
156,156,892.7518,-1.7442775,-1.4524498,Rural_Kilimani,9.842227935791016,1456.2,-1.9,27.799999237060547,12.949999809265137,0.63,Volcanic,5.9856486,0.083454706,4.4,coffee,2.3060388565063477,0.5240997
157,157,124.6915,-12.409253,-6.7273536,Rural_Hawassa,22.01287269592285,1538.3,-8.7,32.5,11.899999618530273,0.68,Silt,6.9992476,0.00022002927,1.4,banana,0.4914696216583252,0.35104972
158,158,447.56085,-9.827491,-3.2903326,Rural_Hawassa,21.32040786743164,1554.1,-5.8,32.29999923706055,13.25,0.68,Silt,6.5937243,0.010527973,1.1,coffee,0.5400208234786987,0.49092802
159,159,557.06744,-2.780587,-6.41203,Rural_Kilimani,48.962159395217896,301.5,-6.0,31.899999618530273,12.949999809265137,0.67,Loamy,4.9631286,0.29097632,0.6,wheat,0.31835678219795227,0.53059465
160,160,380.74686,-10.805226,-6.2048182,Rural_Hawassa,9.64090347290039,1676.8,-6.3,32.29999923706055,13.0,0.65,Silt,6.6493196,0.16811433,4.1,wheat,2.078080415725708,0.50684893
161,161,353.2472,-12.260566,-8.718393,Rural_Akatsi,7.735653877258301,1813.9,-6.5,33.79999923706055,13.649999618530273,0.65,Silt,6.959363,0.047991812,3.4,wheat,1.6391816139221191,0.48211223
162,162,565.5416,-11.1206255,-9.524719,Rural_Akatsi,8.714345932006836,2058.0,-4.3,32.599998474121094,14.149999618530273,0.67,Silt,6.0662284,0.015789058,4.2,rice,2.7755465507507324,0.66084445
163,163,226.9717,-12.81026,-6.371489,Rural_Hawassa,1.7984455823898315,1588.9,-7.8,35.599998474121094,13.899999618530273,0.62,Silt,5.916274,5.025697e-06,13.7,rice,7.869505301117897,0.5769727
164,164,488.3304,-11.012488,-9.213901,Rural_Akatsi,13.677237510681152,1951.2,-5.1,31.100000381469727,13.0,0.68,Silt,5.4734163,0.039986387,2.0,rice,1.2311960458755493,0.615598
165,165,547.3762,-1.3162366,-4.6146894,Rural_Kilimani,29.66269874572754,409.6,-6.0,32.70000076293945,13.350000381469727,0.62,Loamy,5.5919914,0.03082865,1.8,potato,1.2100448608398438,0.6722472
166,166,459.88583,-10.507851,-7.515661,Rural_Akatsi,26.920806884765625,1745.2,-5.5,33.599998474121094,14.050000190734863,0.71,Silt,5.406,0.028758666,0.5,rice,0.31433114409446716,0.6286623
167,167,783.35126,-2.780587,-7.1147504,Rural_Kilimani,12.676764488220215,572.2,-3.7,31.399999618530273,13.850000381469727,0.57,Sandy,4.6351876,0.14157392,1.0,potato,0.5639492273330688,0.5639492
168,168,107.24093,-12.093855,-6.5741963,Rural_Hawassa,26.397737503051758,1526.9,-8.9,33.0,12.050000190734863,0.69,Silt,5.2747965,0.00064204814,1.6,banana,0.6198779344558716,0.3874237
169,169,814.86304,-7.3583713,-7.7904425,Rural_Akatsi,3.1427526473999023,1176.4,-2.8,29.399999618530273,13.300000190734863,0.59,Sandy,6.366639,0.07836855,6.7,wheat,3.74619460105896,0.5591335
170,170,706.04755,-5.2722354,-1.9029113,Rural_Hawassa,13.90886116027832,980.0,-4.0,32.099998474121094,14.050000190734863,0.61,Sandy,5.1062393,0.75616574,1.3,potato,0.5970703363418579,0.45928487
171,171,393.3719,-10.408726,-5.186775,Rural_Hawassa,22.466039657592773,1587.7,-6.3,32.29999923706055,13.0,0.68,Silt,5.5790014,0.08133311,0.6,banana,0.25845247507095337,0.43075415
172,172,612.4847,-7.817952,-3.4885356,Rural_Hawassa,9.179513931274414,1067.1,-4.8,28.799999237060547,12.0,0.6,Loamy,5.5303426,0.065564275,2.6,cassava,1.7022196054458618,0.65469986
173,173,777.48486,-4.105261,-0.8758592,Rural_Kilimani,10.161062240600586,1266.8,-3.1,29.5,13.199999809265137,0.62,Volcanic,5.4999948,0.7457796,2.1,coffee,0.6220468282699585,0.2962128
174,174,867.33704,-4.862217,-4.713791,Rural_Kilimani,21.042871475219727,660.5,-2.8,28.299999237060547,12.75,0.61,Rocky,4.7358413,0.26708695,1.7,potato,0.8611689805984497,0.50657
175,175,565.7347,-7.3673825,-1.8668743,Rural_Sokoto,9.597253799438477,1132.4,-5.1,30.100000381469727,12.5,0.61,Loamy,5.256706,0.57995874,2.7,cassava,1.493106722831726,0.5530025
176,176,288.2884,-12.90488,-6.1642766,Rural_Hawassa,5.42105770111084,1642.9,-7.2,35.29999923706055,14.050000190734863,0.63,Silt,5.9340153,2.4712583e-06,3.0,banana,1.3441094160079956,0.4480365
177,177,555.4431,-10.512357,-6.299415,Rural_Hawassa,1.5300931930541992,1796.2,-4.6,32.599998474121094,14.0,0.63,Silt,6.8727813,0.24409354,13.9,coffee,6.398299217224121,0.4474335
178,178,247.19615,-12.562447,-7.159796,Rural_Akatsi,21.29206085205078,1676.0,-7.3,32.5,12.600000381469727,0.68,Silt,6.4433255,0.0012747174,1.6,banana,0.6726122498512268,0.42038265
179,179,784.3481,-5.0920076,-4.4705415,Rural_Kilimani,8.611136436462402,606.6,-3.6,33.099998474121094,14.75,0.56,Sandy,6.766165,0.25146914,2.1,wheat,1.2446752786636353,0.5927025
180,180,615.84973,-14.166473,-6.5832057,Rural_Hawassa,4.534646987915039,1654.1,-4.2,33.70000076293945,14.75,0.63,Silt,6.2542133,1.25365975e-08,2.5,banana,1.304376244544983,0.5217505
181,181,633.38226,-9.98519,-1.4704683,Rural_Sokoto,41.0659065246582,1928.1,-3.8,33.099998474121094,14.649999618530273,0.77,Silt,5.780367,0.12921076,1.4,cassava,0.6072761416435242,0.43376866
182,182,867.01636,-2.3930974,-8.3309965,Rural_Kilimani,18.37111473083496,808.8,-2.7,30.700000762939453,14.0,0.61,Rocky,5.8779893,0.013655103,1.4,potato,0.800727903842926,0.57194847
183,183,644.84424,-7.64223,-4.686763,Rural_Hawassa,43.24943161010742,938.5,-4.6,27.399999618530273,11.399999618530273,0.7,Sandy,4.6330705,0.10496968,0.9,cassava,0.42973971366882324,0.47748855
184,184,751.7321,-7.9576283,-1.4209175,Rural_Sokoto,1.3229221105575562,1537.6,-3.1,31.100000381469727,14.0,0.61,Volcanic,5.1290436,0.32861632,13.9,tea,7.869505301117897,0.7123309
185,185,895.9765,-1.2937081,-2.5786035,Rural_Kilimani,2.4272878170013428,1218.4,-2.0,29.399999618530273,13.699999809265137,0.59,Volcanic,4.265206,0.062346727,11.1,tea,6.368940353393555,0.57377845
186,186,871.09204,-4.6053925,-4.9480305,Rural_Kilimani,1.0329920053482056,640.2,-2.8,31.0,14.100000381469727,0.54,Rocky,4.5523663,0.2702624,10.4,potato,5.3712897300720215,0.51647013
187,187,720.5318,-9.160648,0.1466883,Rural_Sokoto,4.586535930633545,1940.5,-3.0,30.399999618530273,13.699999809265137,0.65,Volcanic,5.3039265,0.17922436,3.8,tea,3.136570692062378,0.82541335
188,188,521.20776,-1.442396,-5.587686,Rural_Kilimani,4.796167850494385,279.9,-6.3,33.0,13.350000381469727,0.53,Loamy,6.3822823,0.13529257,4.2,wheat,2.890565872192383,0.68823
189,189,484.966,-7.3854055,-1.5965976,Rural_Sokoto,3.2150092124938965,1094.2,-5.9,31.200000762939453,12.649999618530273,0.58,Loamy,6.2712755,0.5994397,8.1,coffee,3.057145357131958,0.37742537
190,190,808.5815,-9.78694,0.49354362,Rural_Sokoto,21.7718448638916,2175.4,-2.0,29.0,13.5,0.72,Volcanic,4.6304755,0.2725639,1.1,tea,0.7580516934394836,0.6891379
191,191,692.13995,-2.1272614,-3.029065,Rural_Kilimani,4.837653636932373,841.0,-4.2,29.299999237060547,12.550000190734863,0.57,Sandy,4.8228536,0.21513651,2.6,potato,1.3841632604599,0.5323705
192,192,677.60034,-4.8847456,-7.9030576,Rural_Amanzi,33.28893280029297,602.0,-4.6,30.899999618530273,13.149999618530273,0.64,Sandy,4.7061505,0.3629356,0.8,potato,0.42023470997810364,0.5252934
193,193,800.0809,-8.885801,-7.87603,Rural_Akatsi,15.456066131591797,1662.0,-2.5,29.399999618530273,13.449999809265137,0.67,Volcanic,4.5822134,0.11071901,1.9,tea,1.4289500713348389,0.752079
194,194,613.2582,-9.070535,-1.2407329,Rural_Sokoto,0.08703217655420303,1705.7,-4.2,30.299999237060547,13.050000190734863,0.62,Silt,6.4647164,0.06663796,12.4,banana,6.305093288421631,0.50847524
195,195,845.40344,-4.934308,-5.5426397,Rural_Kilimani,2.037318229675293,597.3,-3.1,30.799999237060547,13.850000381469727,0.54,Rocky,5.37246,0.30563167,9.9,potato,5.949303150177002,0.60093975
196,196,509.6618,-9.061523,-4.114677,Rural_Hawassa,13.297136306762695,1319.3,-5.5,32.5,13.5,0.63,Silt,5.38406,0.009900604,0.8,cassava,0.3936672806739807,0.49208412
197,197,814.30505,-3.8394248,-1.321816,Rural_Kilimani,2.4393866062164307,1239.2,-2.8,29.200000762939453,13.199999809265137,0.59,Volcanic,4.466893,0.6507374,7.5,tea,3.510410785675049,0.46805477
198,198,612.2992,-7.227706,-2.4569788,Rural_Hawassa,31.527238845825195,1052.4,-4.8,30.100000381469727,12.649999618530273,0.67,Loamy,6.184874,0.42943254,0.6,maize,0.33856210112571716,0.56427014
199,199,988.3129,-4.6504498,-4.1056676,Rural_Kilimani,15.176436424255371,852.7,-1.5,28.799999237060547,13.649999618530273,0.6,Rocky,5.808706,0.21797849,1.2,coffee,0.468344122171402,0.39028677
200,200,748.40454,-10.444771,-0.24971777,Rural_Sokoto,3.6081042289733887,2193.8,-2.6,28.100000381469727,12.75,0.67,Volcanic,4.1224604,0.3774133,8.1,tea,4.975127220153809,0.6142133
201,201,643.715,-11.044028,-1.0515392,Rural_Sokoto,6.658377170562744,2129.9,-3.5,30.600000381469727,13.550000190734863,0.67,Volcanic,4.403313,0.2671724,4.1,tea,3.1191630363464355,0.76077145
202,202,724.9002,-3.5735888,-0.8758592,Rural_Kilimani,3.3466291427612305,1241.6,-3.6,29.399999618530273,12.899999618530273,0.6,Volcanic,4.3735065,0.5526036,8.8,cassava,3.2546417713165283,0.36984566
203,203,863.1766,-3.2536848,-7.3579993,Rural_Kilimani,10.4579439163208,690.1,-2.8,30.399999618530273,13.800000190734863,0.58,Rocky,5.3932247,0.10191392,2.5,potato,1.5831621885299683,0.6332649
204,204,684.62506,-8.282039,-4.348917,Rural_Hawassa,15.762452125549316,1215.5,-4.0,28.5,12.25,0.63,Volcanic,4.4219046,0.040932987,0.5,cassava,0.2023756355047226,0.40475127
205,205,648.4799,-8.083788,0.93499583,Rural_Sokoto,7.819274425506592,1647.4,-3.9,28.5,12.300000190734863,0.64,Volcanic,5.022401,0.11946743,2.2,tea,1.829635739326477,0.8316526
206,206,507.9288,-1.0143552,-3.6326833,Rural_Kilimani,13.679813385009766,562.2,-6.2,31.700000762939453,12.75,0.58,Loamy,5.0209093,0.022553448,1.5,potato,0.9880347847938538,0.65868986
207,207,364.82138,-10.800721,-6.8985286,Rural_Hawassa,5.463553428649902,1679.3,-6.5,34.5,14.0,0.64,Silt,6.386072,0.05395313,3.4,coffee,1.8052949905395508,0.5309691
208,208,715.42456,-6.056226,-6.033643,Rural_Amanzi,15.925111770629883,590.3,-4.3,28.700000762939453,12.199999809265137,0.59,Sandy,5.3514833,0.2654074,1.3,wheat,0.6185961365699768,0.4758432
209,209,739.05743,-8.327095,-2.1641788,Rural_Sokoto,5.65268611907959,1524.2,-3.2,32.20000076293945,14.5,0.62,Volcanic,5.196866,0.14688341,4.7,cassava,2.241349697113037,0.47688293
210,210,598.43243,-6.1508455,-2.758788,Rural_Hawassa,6.719289302825928,776.6,-5.2,34.29999923706055,14.550000190734863,0.57,Loamy,6.732673,0.4658155,5.0,wheat,3.188452959060669,0.6376906
211,211,456.3393,-9.822986,-4.3083754,Rural_Hawassa,7.778986930847168,1504.6,-5.8,32.5,13.350000381469727,0.63,Silt,6.1777396,0.026236191,2.7,wheat,1.4556338787078857,0.53912365
212,212,437.00684,-7.0925355,-1.2542468,Rural_Sokoto,12.1509370803833,1033.3,-6.4,32.400001525878906,13.0,0.61,Loamy,5.5437737,0.69398475,1.5,wheat,0.6454622149467468,0.43030813
213,213,857.09174,-7.538599,-8.123784,Rural_Akatsi,22.420795440673828,1319.6,-2.3,30.399999618530273,14.050000190734863,0.66,Volcanic,5.053316,0.104871094,0.9,cassava,0.4304603338241577,0.47828928
214,214,455.97614,-10.597964,-5.740843,Rural_Hawassa,33.22579574584961,1702.1,-5.6,29.200000762939453,11.800000190734863,0.72,Silt,6.240651,0.20396958,0.5,coffee,0.2479560524225235,0.4959121
215,215,582.0825,-6.065237,-2.8218527,Rural_Hawassa,2.7520763874053955,736.2,-5.3,32.0,13.350000381469727,0.56,Loamy,5.2117996,0.4441044,12.6,maize,6.332159519195557,0.50255233
216,216,255.2269,-13.98174,-7.7544055,Rural_Hawassa,2.96945858001709,1334.7,-7.8,33.099998474121094,12.649999618530273,0.6,Peaty,5.6759205,1.0229055e-07,8.2,rice,5.30388069152832,0.6468147
217,217,320.1832,-11.278324,-7.195833,Rural_Hawassa,18.409440994262695,1709.3,-6.9,33.099998474121094,13.100000381469727,0.68,Silt,6.258492,0.024894398,1.1,rice,0.653228759765625,0.5938443
218,218,379.36694,-9.958157,-3.425471,Rural_Hawassa,19.915273666381836,1510.5,-6.5,31.399999618530273,12.449999809265137,0.67,Silt,6.121229,0.024179196,1.4,wheat,0.7292340397834778,0.5208815
219,219,747.0854,-10.701595,0.10614677,Rural_Sokoto,27.061304092407227,2259.7,-2.3,29.200000762939453,13.449999809265137,0.75,Volcanic,5.681286,0.34827262,1.7,banana,0.9418826699256897,0.55404866
220,220,695.4643,-9.043501,-7.488633,Rural_Akatsi,4.994992256164551,1567.5,-3.6,28.899999618530273,12.649999618530273,0.63,Volcanic,4.1106153,0.057722233,3.9,tea,2.776484489440918,0.7119191
221,221,662.5033,-10.89534,-0.79928076,Rural_Sokoto,1.2337467670440674,2144.9,-3.3,31.299999237060547,14.0,0.66,Volcanic,5.448275,0.30050004,13.7,tea,7.869505301117897,0.75563186
222,222,572.00543,-8.885801,-4.0471077,Rural_Hawassa,6.017889499664307,1328.3,-4.9,29.700000762939453,12.399999618530273,0.61,Peaty,5.77183,0.012616957,2.8,wheat,1.39997398853302,0.49999073
223,223,683.1111,-7.1060524,-6.137249,Rural_Hawassa,7.23178768157959,806.5,-4.4,30.700000762939453,13.149999618530273,0.58,Sandy,5.2761455,0.29630014,4.4,cassava,2.2989914417266846,0.522498
224,224,286.903,-13.035544,-6.799427,Rural_Hawassa,20.640438079833984,1621.8,-7.2,34.70000076293945,13.75,0.68,Silt,5.9902687,9.3123435e-06,0.8,banana,0.3548726439476013,0.4435908
225,225,519.63916,-2.1137443,-5.5111074,Rural_Kilimani,7.111052513122559,277.8,-6.3,32.29999923706055,13.0,0.54,Loamy,6.254898,0.25098294,4.9,maize,2.883878469467163,0.58854663
226,226,899.20087,-3.7988737,-4.5786524,Rural_Kilimani,7.7134623527526855,713.4,-2.5,32.400001525878906,14.949999809265137,0.57,Rocky,6.273689,0.19881044,4.1,coffee,1.5382564067840576,0.3751845
227,227,833.01874,-1.7893344,-0.99297917,Rural_Kilimani,2.4011471271514893,1486.6,-2.4,26.799999237060547,12.199999809265137,0.61,Volcanic,5.668179,0.07378211,7.2,tea,4.765199661254883,0.6618332
228,228,804.8012,-7.6467357,-8.042701,Rural_Akatsi,23.210494995117188,1286.1,-2.8,28.600000381469727,12.899999618530273,0.66,Volcanic,4.7177987,0.08005452,1.9,tea,1.28046452999115,0.6739287
229,229,838.7265,-8.255004,-7.970627,Rural_Akatsi,45.689735412597656,1505.2,-2.3,29.399999618530273,13.550000190734863,0.75,Volcanic,4.5157623,0.07546713,1.6,tea,1.0982763767242432,0.68642277
230,230,489.3664,-9.115592,-6.3309474,Rural_Hawassa,12.280473709106445,1300.4,-5.6,30.299999237060547,12.350000381469727,0.63,Silt,6.005863,0.06802942,0.9,coffee,0.41198986768722534,0.45776653
231,231,266.00876,-11.710871,-6.3624797,Rural_Hawassa,15.261617660522461,1670.1,-7.5,33.900001525878906,13.199999809265137,0.67,Silt,6.2089033,0.0057156137,0.8,banana,0.3542030155658722,0.4427538
232,232,875.33527,-1.9650564,-3.308351,Rural_Kilimani,2.7943966388702393,979.1,-2.5,28.899999618530273,13.199999809265137,0.57,Rocky,5.796305,0.15610804,10.2,coffee,3.763833522796631,0.3690033
233,233,638.0151,-7.741355,-5.6011996,Rural_Hawassa,3.708538770675659,943.2,-4.6,32.5,13.949999809265137,0.57,Sandy,5.483122,0.32052547,5.3,potato,2.9156010150909424,0.55011344
234,234,756.45654,-4.353074,-1.4344314,Rural_Kilimani,4.494060039520264,1131.7,-3.4,29.399999618530273,13.0,0.59,Sandy,5.406737,0.7643045,2.6,cassava,1.3052451610565186,0.5020174
235,235,728.7635,-7.8089404,-1.2407329,Rural_Sokoto,3.9725658893585205,1500.4,-3.3,29.299999237060547,13.0,0.62,Volcanic,5.5854945,0.38555667,9.2,cassava,4.170034408569336,0.4532646
236,236,609.6308,-7.570139,-2.0605729,Rural_Sokoto,2.1418814659118652,1220.2,-4.5,32.29999923706055,13.899999618530273,0.59,Peaty,4.4551854,0.4557474,8.7,cassava,2.97332501411438,0.34176147
237,237,885.7108,-0.96028686,-2.5831082,Rural_Kilimani,11.927763938903809,1226.0,-2.1,26.899999618530273,12.399999618530273,0.62,Volcanic,4.768244,0.030081296,1.2,tea,0.7558239698410034,0.6298533
238,238,606.1168,-8.462266,-2.114628,Rural_Sokoto,18.302873611450195,1431.5,-4.5,30.399999618530273,12.949999809265137,0.66,Silt,5.326532,0.11564366,0.9,wheat,0.4140305817127228,0.46003398
239,239,255.94244,-14.01328,-7.5697165,Rural_Hawassa,3.955631732940674,1328.6,-7.8,33.900001525878906,13.050000190734863,0.6,Peaty,4.932061,4.8780453e-08,10.9,rice,5.916147232055664,0.5427658
240,240,841.6181,-3.852942,-3.2813234,Rural_Kilimani,1.695977807044983,856.6,-2.9,28.299999237060547,12.699999809265137,0.56,Rocky,4.918395,0.27768666,13.6,tea,6.4388957023620605,0.47344822
241,241,784.2854,-2.866195,-7.0561905,Rural_Kilimani,10.783533096313477,581.0,-3.6,28.899999618530273,12.649999618530273,0.57,Sandy,6.037818,0.15032879,2.4,potato,1.4559353590011597,0.60663974
