Country_name,Country_ISO3,Year,Indicator_name,Indicator_code,Value
"Egypt, Arab Rep.",EGY,2012,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.89463
"Egypt, Arab Rep.",EGY,2011,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.9099
"Egypt, Arab Rep.",EGY,2010,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.91622
"Egypt, Arab Rep.",EGY,2009,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.89888
"Egypt, Arab Rep.",EGY,2008,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.93342
"Egypt, Arab Rep.",EGY,2007,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.7635
"Egypt, Arab Rep.",EGY,2006,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.87968
"Egypt, Arab Rep.",EGY,2005,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.84122
"Egypt, Arab Rep.",EGY,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.80932
"Egypt, Arab Rep.",EGY,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.86806
"Egypt, Arab Rep.",EGY,2002,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.81686
"Egypt, Arab Rep.",EGY,2001,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.7911
"Egypt, Arab Rep.",EGY,1991,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.58329
"Egypt, Arab Rep.",EGY,1990,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.53192
"Egypt, Arab Rep.",EGY,1989,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.5168
"Egypt, Arab Rep.",EGY,1988,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.4991
"Egypt, Arab Rep.",EGY,1987,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.40876
"Egypt, Arab Rep.",EGY,1986,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.4328
"Egypt, Arab Rep.",EGY,1985,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.50757
"Egypt, Arab Rep.",EGY,1984,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.47758
"Egypt, Arab Rep.",EGY,1983,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.48721
"Egypt, Arab Rep.",EGY,1982,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.48271
"Egypt, Arab Rep.",EGY,1981,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.48162
"Egypt, Arab Rep.",EGY,1980,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.46678
"Egypt, Arab Rep.",EGY,1979,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.45963
"Egypt, Arab Rep.",EGY,1978,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.44066
"Egypt, Arab Rep.",EGY,1977,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.43808
"Egypt, Arab Rep.",EGY,1976,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.47018
"Egypt, Arab Rep.",EGY,1975,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.45072
"Egypt, Arab Rep.",EGY,1974,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.44208
"Egypt, Arab Rep.",EGY,1973,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.43411
"Egypt, Arab Rep.",EGY,1972,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.40549
"Egypt, Arab Rep.",EGY,1971,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.39658
"Egypt, Arab Rep.",EGY,2019,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.28243
"Egypt, Arab Rep.",EGY,2018,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,28.64515
"Egypt, Arab Rep.",EGY,2017,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,28.7086
"Egypt, Arab Rep.",EGY,2016,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.62922
"Egypt, Arab Rep.",EGY,2014,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,29.62553
"Egypt, Arab Rep.",EGY,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.14213
"Egypt, Arab Rep.",EGY,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.87968
"Egypt, Arab Rep.",EGY,2011,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.71526
"Egypt, Arab Rep.",EGY,2010,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,26.31288
"Egypt, Arab Rep.",EGY,2009,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.67781
"Egypt, Arab Rep.",EGY,2008,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,21.11555
"Egypt, Arab Rep.",EGY,2007,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,16.25182
"Egypt, Arab Rep.",EGY,2006,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,16.5301
"Egypt, Arab Rep.",EGY,2005,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,15.31726
"Egypt, Arab Rep.",EGY,2004,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,13.4572
"Egypt, Arab Rep.",EGY,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,12.98072
"Egypt, Arab Rep.",EGY,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,12.16803
"Egypt, Arab Rep.",EGY,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,11.39257
"Egypt, Arab Rep.",EGY,2000,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,10.57518
"Egypt, Arab Rep.",EGY,1999,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,9.67673
"Egypt, Arab Rep.",EGY,1998,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,9.20225
"Egypt, Arab Rep.",EGY,1997,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,8.28039
"Egypt, Arab Rep.",EGY,1996,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.54534
"Egypt, Arab Rep.",EGY,1995,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.29955
"Egypt, Arab Rep.",EGY,1994,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,7.00167
"Egypt, Arab Rep.",EGY,1993,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.82478
"Egypt, Arab Rep.",EGY,1992,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.5965
"Egypt, Arab Rep.",EGY,1991,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,6.02947
"Egypt, Arab Rep.",EGY,1990,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,5.46768
"Egypt, Arab Rep.",EGY,1989,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,5.17731
"Egypt, Arab Rep.",EGY,1988,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.96165
"Egypt, Arab Rep.",EGY,1987,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.58719
"Egypt, Arab Rep.",EGY,1986,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,4.49659
"Egypt, Arab Rep.",EGY,1983,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.26254
"Egypt, Arab Rep.",EGY,1982,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.08915
"Egypt, Arab Rep.",EGY,1981,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,3.11849
"Egypt, Arab Rep.",EGY,1980,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.88106
"Egypt, Arab Rep.",EGY,1979,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.60297
"Egypt, Arab Rep.",EGY,1977,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,2.09603
"Egypt, Arab Rep.",EGY,1976,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.92411
"Egypt, Arab Rep.",EGY,1975,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.67942
"Egypt, Arab Rep.",EGY,1974,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.66805
"Egypt, Arab Rep.",EGY,1973,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.53056
"Egypt, Arab Rep.",EGY,1972,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.34199
"Egypt, Arab Rep.",EGY,1971,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,1.2825
"Egypt, Arab Rep.",EGY,2019,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,29.25799
"Egypt, Arab Rep.",EGY,2018,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,28.76636
"Egypt, Arab Rep.",EGY,2017,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,29.06419
"Egypt, Arab Rep.",EGY,2016,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.15512
"Egypt, Arab Rep.",EGY,2014,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.1966
"Egypt, Arab Rep.",EGY,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,24.89926
"Egypt, Arab Rep.",EGY,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,25.67241
"Egypt, Arab Rep.",EGY,2011,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,25.52666
"Egypt, Arab Rep.",EGY,2010,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,30.10166
"Egypt, Arab Rep.",EGY,2009,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.56243
"Egypt, Arab Rep.",EGY,2008,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.90467
"Egypt, Arab Rep.",EGY,2007,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,17.03785
"Egypt, Arab Rep.",EGY,2006,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,17.29435
"Egypt, Arab Rep.",EGY,2005,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,15.98435
"Egypt, Arab Rep.",EGY,2004,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,14.01158
"Egypt, Arab Rep.",EGY,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,13.52419
"Egypt, Arab Rep.",EGY,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,12.74804
"Egypt, Arab Rep.",EGY,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,11.90095
"Egypt, Arab Rep.",EGY,2000,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,11.03576
"Egypt, Arab Rep.",EGY,1999,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,10.09099
"Egypt, Arab Rep.",EGY,1998,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,9.52769
"Egypt, Arab Rep.",EGY,1997,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,8.56643
"Egypt, Arab Rep.",EGY,1996,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.77444
"Egypt, Arab Rep.",EGY,1995,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.44978
"Egypt, Arab Rep.",EGY,1994,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,7.1528
"Egypt, Arab Rep.",EGY,1993,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.91424
"Egypt, Arab Rep.",EGY,1992,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.64688
"Egypt, Arab Rep.",EGY,1991,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,6.03314
"Egypt, Arab Rep.",EGY,1990,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.52114
"Egypt, Arab Rep.",EGY,1989,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.24471
"Egypt, Arab Rep.",EGY,1988,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,5.01126
"Egypt, Arab Rep.",EGY,1987,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,4.61205
"Egypt, Arab Rep.",EGY,1986,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,4.50145
"Egypt, Arab Rep.",EGY,1983,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.23982
"Egypt, Arab Rep.",EGY,1982,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.0248
"Egypt, Arab Rep.",EGY,1981,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,3.04851
"Egypt, Arab Rep.",EGY,1980,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.82915
"Egypt, Arab Rep.",EGY,1979,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.45059
"Egypt, Arab Rep.",EGY,1977,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,2.07311
"Egypt, Arab Rep.",EGY,1976,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.84678
"Egypt, Arab Rep.",EGY,1975,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.56862
"Egypt, Arab Rep.",EGY,1974,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.555
"Egypt, Arab Rep.",EGY,1973,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.4566
"Egypt, Arab Rep.",EGY,1972,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.27841
"Egypt, Arab Rep.",EGY,1971,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,1.15777
"Egypt, Arab Rep.",EGY,2019,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,105.43458
"Egypt, Arab Rep.",EGY,2018,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,101.63324
"Egypt, Arab Rep.",EGY,2017,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.62611
"Egypt, Arab Rep.",EGY,2016,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.67213
"Egypt, Arab Rep.",EGY,2013,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,100.98303
"Egypt, Arab Rep.",EGY,2010,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,95.04538
"Egypt, Arab Rep.",EGY,2009,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,92.30376
"Egypt, Arab Rep.",EGY,2007,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,89.04963
"Egypt, Arab Rep.",EGY,2006,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,86.10126
"Egypt, Arab Rep.",EGY,2005,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,88.33763
"Egypt, Arab Rep.",EGY,2004,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,88.81866
"Egypt, Arab Rep.",EGY,2003,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.01359
"Egypt, Arab Rep.",EGY,2002,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.81994
"Egypt, Arab Rep.",EGY,2001,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,86.86697
"Egypt, Arab Rep.",EGY,2000,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,88.18682
"Egypt, Arab Rep.",EGY,1999,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,89.53053
"Egypt, Arab Rep.",EGY,1997,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,83.48016
"Egypt, Arab Rep.",EGY,1986,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,62.83475
"Egypt, Arab Rep.",EGY,1981,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,44.34078
"Egypt, Arab Rep.",EGY,1980,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,36.99266
"Egypt, Arab Rep.",EGY,1979,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,23.8906
"Egypt, Arab Rep.",EGY,1978,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,37.24914
"Egypt, Arab Rep.",EGY,1977,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,47.54169
"Egypt, Arab Rep.",EGY,1976,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,47.57163
"Egypt, Arab Rep.",EGY,1975,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,46.27101
"Egypt, Arab Rep.",EGY,1974,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,44.56649
"Egypt, Arab Rep.",EGY,1973,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,42.22535
"Egypt, Arab Rep.",EGY,1972,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,39.54059
"Egypt, Arab Rep.",EGY,1971,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,41.73461
"Egypt, Arab Rep.",EGY,2019,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,103.83146
"Egypt, Arab Rep.",EGY,2018,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,99.79187
"Egypt, Arab Rep.",EGY,2017,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.77821
"Egypt, Arab Rep.",EGY,2016,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.18514
"Egypt, Arab Rep.",EGY,2013,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,100.10255
"Egypt, Arab Rep.",EGY,2010,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.96021
"Egypt, Arab Rep.",EGY,2009,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,94.66161
"Egypt, Arab Rep.",EGY,2007,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,92.70627
"Egypt, Arab Rep.",EGY,2006,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,88.55051
"Egypt, Arab Rep.",EGY,2005,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,95.42289
"Egypt, Arab Rep.",EGY,2004,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.49066
"Egypt, Arab Rep.",EGY,2003,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,90.24239
"Egypt, Arab Rep.",EGY,2002,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,88.63509
"Egypt, Arab Rep.",EGY,2001,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,91.80259
"Egypt, Arab Rep.",EGY,2000,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,94.18768
"Egypt, Arab Rep.",EGY,1999,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,96.38818
"Egypt, Arab Rep.",EGY,1997,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,94.08847
"Egypt, Arab Rep.",EGY,1986,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,84.88091
"Egypt, Arab Rep.",EGY,1981,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,66.24383
"Egypt, Arab Rep.",EGY,1980,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,55.83953
"Egypt, Arab Rep.",EGY,1979,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,48.12437
"Egypt, Arab Rep.",EGY,1978,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,70.92676
"Egypt, Arab Rep.",EGY,1977,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,76.6001
"Egypt, Arab Rep.",EGY,1976,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,76.22407
"Egypt, Arab Rep.",EGY,1975,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,75.34927
"Egypt, Arab Rep.",EGY,1974,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,71.63985
"Egypt, Arab Rep.",EGY,1973,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,69.87709
"Egypt, Arab Rep.",EGY,1972,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,65.70332
"Egypt, Arab Rep.",EGY,1971,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,69.80085
"Egypt, Arab Rep.",EGY,2006,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,40.34365
"Egypt, Arab Rep.",EGY,2006,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,58.20105
"Egypt, Arab Rep.",EGY,2006,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,49.40781
"Egypt, Arab Rep.",EGY,2018,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.59901
"Egypt, Arab Rep.",EGY,2017,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.57092
"Egypt, Arab Rep.",EGY,2016,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.51585
"Egypt, Arab Rep.",EGY,2014,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.42062
"Egypt, Arab Rep.",EGY,2013,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.28475
"Egypt, Arab Rep.",EGY,2012,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.1877
"Egypt, Arab Rep.",EGY,2011,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.40263
"Egypt, Arab Rep.",EGY,2010,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.85334
"Egypt, Arab Rep.",EGY,2009,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.7916
"Egypt, Arab Rep.",EGY,2007,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.59621
"Egypt, Arab Rep.",EGY,2006,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.40855
