InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,2010-12-08 13:18:00,5.55,15311.0,United Kingdom,-5.55
,22719,GUMBALL MONOCHROME COAT RACK,-3,2010-12-08 13:18:00,1.06,15311.0,United Kingdom,-3.18
,20798,CLEAR MILKSHAKE GLASS,-4,2010-12-08 13:18:00,1.65,15311.0,United Kingdom,-6.6
,22198,LARGE POPCORN HOLDER ,-1,2010-12-08 13:18:00,1.45,15311.0,United Kingdom,-1.45
,22197,SMALL POPCORN HOLDER,-1,2010-12-08 13:18:00,0.72,15311.0,United Kingdom,-0.72
,20829,GLITTER HANGING BUTTERFLY STRING,-1,2010-12-08 13:18:00,2.1,15311.0,United Kingdom,-2.1
,22571,ROCKING HORSE RED CHRISTMAS ,-1,2010-12-08 13:18:00,0.85,15311.0,United Kingdom,-0.85
,84949,SILVER HANGING T-LIGHT HOLDER,-5,2010-12-08 13:23:00,1.65,13495.0,United Kingdom,-8.25
,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,-14.85
,21143,ANTIQUE GLASS HEART DECORATION ,-1,2010-12-08 13:23:00,1.95,13495.0,United Kingdom,-1.95
,21812,GARLAND WITH HEARTS AND BELLS,-6,2010-12-08 13:23:00,4.95,13495.0,United Kingdom,-29.7
,21843,RED RETROSPOT CAKE STAND,-10,2010-12-08 13:33:00,9.95,14299.0,United Kingdom,-99.5
,22423,REGENCY CAKESTAND 3 TIER,-10,2010-12-08 13:33:00,10.95,14299.0,United Kingdom,-109.5
,20703,BLUE PADDED SOFT MOBILE,-3,2010-12-08 13:43:00,4.25,12712.0,Germany,-12.75
,22627,MINT KITCHEN SCALES,-1,2010-12-08 14:10:00,8.5,16016.0,United Kingdom,-8.5
,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2010-12-08 14:20:00,6.95,18193.0,United Kingdom,-20.85
,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-08 14:27:00,9.95,12870.0,United Kingdom,-9.95
,22784,LANTERN CREAM GAZEBO ,-1,2010-12-08 14:27:00,4.95,12870.0,United Kingdom,-4.95
,22073,RED RETROSPOT STORAGE JAR,-2,2010-12-08 14:52:00,3.75,16858.0,United Kingdom,-7.5
,21531,RED RETROSPOT SUGAR JAM BOWL,-4,2010-12-08 14:52:00,2.1,16858.0,United Kingdom,-8.4
,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-12-08 14:52:00,6.95,16858.0,United Kingdom,-13.9
,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,-2.95
,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-08 14:54:00,2.1,13267.0,United Kingdom,-2.1
,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2010-12-08 14:54:00,2.95,13267.0,United Kingdom,-8.85
,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-12-08 14:57:00,4.95,14618.0,United Kingdom,-14.85
,22299,PIG KEYRING WITH LIGHT & SOUND ,-4,2010-12-08 15:01:00,1.25,13115.0,United Kingdom,-5.0
,79000,MOROCCAN TEA GLASS,-1,2010-12-08 15:57:00,0.85,13370.0,United Kingdom,-0.85
,22940,FELTCRAFT CHRISTMAS FAIRY,-1,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,-4.25
,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2010-12-08 15:57:00,8.5,13370.0,United Kingdom,-17.0
,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 15:57:00,2.95,13370.0,United Kingdom,-2.95
,22960,JAM MAKING SET WITH JARS,-2,2010-12-08 15:57:00,4.25,13370.0,United Kingdom,-8.5
,37370,RETRO COFFEE MUGS ASSORTED,-2,2010-12-08 15:59:00,1.25,14388.0,United Kingdom,-2.5
,21843,RED RETROSPOT CAKE STAND,-1,2010-12-08 15:59:00,10.95,14388.0,United Kingdom,-10.95
,D,Discount,-1,2010-12-08 16:00:00,267.12,17340.0,United Kingdom,-267.12
,84406B,CREAM CUPID HEARTS COAT HANGER,-8,2010-12-08 16:15:00,3.25,16252.0,United Kingdom,-26.0
,22295,HEART FILIGREE DOVE LARGE,-12,2010-12-08 16:15:00,1.65,16252.0,United Kingdom,-19.8
,22193,RED DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,-17.0
,22180,RETROSPOT LAMP,-1,2010-12-08 16:15:00,9.95,16252.0,United Kingdom,-9.95
,21624,VINTAGE UNION JACK DOORSTOP,-3,2010-12-08 16:15:00,5.95,16252.0,United Kingdom,-17.85
,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,2010-12-08 16:15:00,4.95,16252.0,United Kingdom,-14.85
,20897,VINTAGE NOTEBOOK PARIS DAYS,-6,2010-12-08 16:15:00,2.95,16252.0,United Kingdom,-17.7
,37370,RETRO COFFEE MUGS ASSORTED,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-15.0
,22049,WRAP CHRISTMAS SCREEN PRINT,-25,2010-12-08 16:15:00,0.42,16252.0,United Kingdom,-10.5
,21888,BINGO SET,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,-15.0
,21240,BLUE POLKADOT CUP,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-6.8
,21066,VINTAGE RED MUG,-12,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-15.0
,20675,BLUE POLKADOT BOWL,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-10.0
,22192,BLUE DINER WALL CLOCK,-2,2010-12-08 16:15:00,8.5,16252.0,United Kingdom,-17.0
,21244,BLUE POLKADOT PLATE ,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,-13.52
,21242,RED RETROSPOT PLATE ,-8,2010-12-08 16:15:00,1.69,16252.0,United Kingdom,-13.52
,20676,RED RETROSPOT BOWL,-8,2010-12-08 16:15:00,1.25,16252.0,United Kingdom,-10.0
,79066K,RETRO MOD TRAY,-10,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-8.5
,22637,PIGGY BANK RETROSPOT ,-6,2010-12-08 16:15:00,2.55,16252.0,United Kingdom,-15.3
,22508,DOORSTOP RETROSPOT HEART,-4,2010-12-08 16:15:00,3.75,16252.0,United Kingdom,-15.0
,21238,RED RETROSPOT CUP,-8,2010-12-08 16:15:00,0.85,16252.0,United Kingdom,-6.8
537870,21486,,-77,2010-12-08 17:08:00,0.0,,United Kingdom,-0.0
,22450,SILK PURSE BABUSHKA BLUE,-1,2010-12-09 10:14:00,3.35,12721.0,France,-3.35
,22634,CHILDS BREAKFAST SET SPACEBOY ,-2,2010-12-09 10:14:00,9.95,12721.0,France,-19.9
,22630,DOLLY GIRL LUNCH BOX,-2,2010-12-09 10:14:00,1.95,12721.0,France,-3.9
,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,-15.0
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-4,2010-12-09 11:42:00,3.75,17411.0,United Kingdom,-15.0
537999,22034,,-223,2010-12-09 11:44:00,0.0,,United Kingdom,-0.0
538042,21763,,-4,2010-12-09 13:10:00,0.0,,United Kingdom,-0.0
538043,22833,,-1,2010-12-09 13:10:00,0.0,,United Kingdom,-0.0
538046,85008,,-15,2010-12-09 13:12:00,0.0,,United Kingdom,-0.0
538047,21429,,-70,2010-12-09 13:13:00,0.0,,United Kingdom,-0.0
,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2010-12-09 13:28:00,4.95,15181.0,United Kingdom,-4.95
538054,85167B,,-24,2010-12-09 13:34:00,0.0,,United Kingdom,-0.0
538055,22454,,-20,2010-12-09 13:34:00,0.0,,United Kingdom,-0.0
538058,20966,,-150,2010-12-09 13:38:00,0.0,,United Kingdom,-0.0
,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,-15.0
,21535,RED RETROSPOT SMALL MILK JUG,-6,2010-12-09 13:38:00,2.55,14205.0,United Kingdom,-15.3
,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.7
,84378,SET OF 3 HEART COOKIE CUTTERS,-12,2010-12-09 13:38:00,1.25,14205.0,United Kingdom,-15.0
,48188,DOORMAT WELCOME PUPPIES,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,-15.9
,22697,GREEN REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.7
,48187,DOORMAT NEW ENGLAND,-2,2010-12-09 13:38:00,7.95,14205.0,United Kingdom,-15.9
,22727,ALARM CLOCK BAKELIKE RED ,-4,2010-12-09 13:38:00,3.75,14205.0,United Kingdom,-15.0
,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.7
,22698,PINK REGENCY TEACUP AND SAUCER,-6,2010-12-09 13:38:00,2.95,14205.0,United Kingdom,-17.7
,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,2010-12-09 13:38:00,0.55,14205.0,United Kingdom,-13.2
,21533,RETROSPOT LARGE MILK JUG,-3,2010-12-09 13:38:00,4.95,14205.0,United Kingdom,-14.85
,21217,RED RETROSPOT ROUND CAKE TINS,-3,2010-12-09 13:38:00,9.95,14205.0,United Kingdom,-29.85
,21210,SET OF 72 RETROSPOT PAPER  DOILIES,-12,2010-12-09 13:38:00,1.45,14205.0,United Kingdom,-17.4
538061,21801,,-38,2010-12-09 13:39:00,0.0,,United Kingdom,-0.0
,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-14,2010-12-09 13:40:00,4.25,17702.0,United Kingdom,-59.5
,22329,ROUND CONTAINER SET OF 5 RETROSPOT,-4,2010-12-09 13:40:00,1.65,17702.0,United Kingdom,-6.6
,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2010-12-09 13:40:00,3.75,17702.0,United Kingdom,-3.75
,22168,ORGANISER WOOD ANTIQUE WHITE ,-2,2010-12-09 13:40:00,8.5,17702.0,United Kingdom,-17.0
,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2010-12-09 13:40:00,0.65,17702.0,United Kingdom,-1.3
,22083,PAPER CHAIN KIT RETROSPOT,-1,2010-12-09 13:58:00,2.95,15738.0,United Kingdom,-2.95
538072,22423,faulty,-13,2010-12-09 14:10:00,0.0,,United Kingdom,-0.0
538074,21743,,-80,2010-12-09 14:11:00,0.0,,United Kingdom,-0.0
,21284,RETROSPOT CANDLE  SMALL,-12,2010-12-09 14:12:00,1.69,13021.0,United Kingdom,-20.28
,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-09 14:29:00,1.95,16898.0,United Kingdom,-64.35
,21864,UNION JACK FLAG PASSPORT COVER ,-20,2010-12-09 14:30:00,2.1,13777.0,United Kingdom,-42.0
,85099B,JUMBO BAG RED RETROSPOT,-3,2010-12-09 14:40:00,1.95,15750.0,United Kingdom,-5.85
,22633,HAND WARMER UNION JACK,-4,2010-12-09 14:40:00,2.1,15750.0,United Kingdom,-8.4
,22860,EASTER TIN CHICKS PINK DAISY,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,-9.9
,22859,EASTER TIN BUNNY BOUQUET,-6,2010-12-09 14:42:00,1.65,12649.0,Germany,-9.9
,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-12-09 14:43:00,7.95,16350.0,United Kingdom,-7.95
,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-09 14:43:00,2.1,16350.0,United Kingdom,-2.1
,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-12-09 14:43:00,5.95,16350.0,United Kingdom,-5.95
,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,-24,2010-12-09 14:45:00,0.85,14766.0,United Kingdom,-20.4
,21906,PHARMACIE FIRST AID TIN,-1,2010-12-09 14:47:00,6.75,18230.0,United Kingdom,-6.75
538090,20956,?,-723,2010-12-09 14:48:00,0.0,,United Kingdom,-0.0
,35400,WOODEN BOX ADVENT CALENDAR ,-2,2010-12-09 14:48:00,8.95,16499.0,United Kingdom,-17.9
538092,37467,,-177,2010-12-09 14:49:00,0.0,,United Kingdom,-0.0
,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-12-09 14:57:00,8.5,14441.0,United Kingdom,-8.5
,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-12-09 14:58:00,4.25,15279.0,United Kingdom,-4.25
,22457,NATURAL SLATE HEART CHALKBOARD ,-3,2010-12-09 14:58:00,2.95,15279.0,United Kingdom,-8.85
,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,-12,2010-12-09 15:00:00,2.55,16579.0,United Kingdom,-30.6
,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-2,2010-12-09 15:01:00,4.65,14047.0,United Kingdom,-9.3
,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,2010-12-09 15:13:00,8.5,17442.0,United Kingdom,-17.0
,79163,BLACK CHAMPAGNE GLASS,-1,2010-12-09 15:18:00,1.65,16781.0,United Kingdom,-1.65
,21781,MA CAMPAGNE CUTLERY BOX,-1,2010-12-09 15:18:00,14.95,16781.0,United Kingdom,-14.95
,22780,LIGHT GARLAND BUTTERFILES PINK,-4,2010-12-09 15:23:00,4.25,16042.0,United Kingdom,-17.0
,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2010-12-09 15:23:00,7.95,16042.0,United Kingdom,-7.95
,21232,STRAWBERRY CERAMIC TRINKET BOX,-144,2010-12-09 15:24:00,1.06,17307.0,United Kingdom,-152.64
,21830,ASSORTED CREEPY CRAWLIES,-24,2010-12-09 15:24:00,0.42,17950.0,United Kingdom,-10.08
,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-12-09 15:28:00,3.75,14898.0,United Kingdom,-3.75
,21777,RECIPE BOX WITH METAL HEART,-3,2010-12-09 15:28:00,7.95,14898.0,United Kingdom,-23.85
,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,2010-12-09 15:29:00,16.95,14217.0,United Kingdom,-16.95
,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,-1.25
,22251,BIRDHOUSE DECORATION MAGIC GARDEN,-9,2010-12-09 15:30:00,1.25,16817.0,United Kingdom,-11.25
,22233,JIGSAW RABBIT AND BIRDHOUSE,-12,2010-12-09 15:30:00,1.65,16817.0,United Kingdom,-19.8
,22230,JIGSAW TREE WITH WATERING CAN,-12,2010-12-09 15:30:00,0.85,16817.0,United Kingdom,-10.2
,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-1,2010-12-09 15:33:00,2.95,17700.0,United Kingdom,-2.95
,22784,LANTERN CREAM GAZEBO ,-1,2010-12-09 15:33:00,4.95,17700.0,United Kingdom,-4.95
,47594A,CAROUSEL DESIGN WASHBAG,-1,2010-12-09 15:33:00,1.95,17700.0,United Kingdom,-1.95
,22633,HAND WARMER UNION JACK,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,-2.1
,22865,HAND WARMER OWL DESIGN,-1,2010-12-09 15:34:00,2.1,13136.0,United Kingdom,-2.1
,21777,RECIPE BOX WITH METAL HEART,-2,2010-12-09 15:34:00,7.95,13136.0,United Kingdom,-15.9
,22461,SAVOY ART DECO CLOCK,-1,2010-12-09 15:36:00,12.75,15535.0,United Kingdom,-12.75
,22444,GROW YOUR OWN PLANT IN A CAN ,-1,2010-12-09 15:38:00,1.25,14696.0,United Kingdom,-1.25
,22331,WOODLAND PARTY BAG + STICKER SET,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,-1.65
,22333,RETROSPOT PARTY BAG + STICKER SET,-1,2010-12-09 15:41:00,1.65,12605.0,Germany,-1.65
,22956,36 FOIL HEART CAKE CASES,-2,2010-12-09 15:41:00,2.1,12605.0,Germany,-4.2
,M,Manual,-4,2010-12-09 15:43:00,0.5,15329.0,United Kingdom,-2.0
,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2010-12-09 15:43:00,2.95,15329.0,United Kingdom,-2.95
,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-09 15:43:00,12.75,15329.0,United Kingdom,-12.75
538158,20892,,-32,2010-12-09 17:17:00,0.0,,United Kingdom,-0.0
538159,21324,,-18,2010-12-09 17:17:00,0.0,,United Kingdom,-0.0
538161,46000S,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom,-0.0
538162,46000M,Dotcom sales,-100,2010-12-09 17:25:00,0.0,,United Kingdom,-0.0
,35004B,SET OF 3 BLACK FLYING DUCKS,-1,2010-12-09 17:32:00,1.95,14031.0,United Kingdom,-1.95
538173,22353,,-28,2010-12-10 09:35:00,0.0,,United Kingdom,-0.0
,M,Manual,-1,2010-12-10 10:35:00,133.08,,United Kingdom,-133.08
538241,21431,,-21,2010-12-10 12:00:00,0.0,,United Kingdom,-0.0
538247,79067,,-145,2010-12-10 12:09:00,0.0,,United Kingdom,-0.0
,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-47,2010-12-10 13:52:00,0.85,15514.0,United Kingdom,-39.95
,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-1.25
,22988,SOLDIERS EGG CUP ,-36,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-45.0
,22988,SOLDIERS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0
,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0
,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0
,22976,CIRCUS PARADE CHILDRENS EGG CUP ,-12,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-15.0
,22973,CHILDREN'S CIRCUS PARADE MUG,-18,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-29.7
,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,2010-12-10 14:03:00,4.95,15514.0,United Kingdom,-29.7
,22752,SET 7 BABUSHKA NESTING BOXES,-96,2010-12-10 14:03:00,7.65,15514.0,United Kingdom,-734.4
,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22729,ALARM CLOCK BAKELIKE ORANGE,-4,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-15.0
,22729,ALARM CLOCK BAKELIKE ORANGE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22728,ALARM CLOCK BAKELIKE PINK,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22728,ALARM CLOCK BAKELIKE PINK,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25
,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5
,22727,ALARM CLOCK BAKELIKE RED ,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5
,22727,ALARM CLOCK BAKELIKE RED ,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22726,ALARM CLOCK BAKELIKE GREEN,-2,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-7.5
,22726,ALARM CLOCK BAKELIKE GREEN,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25
,22726,ALARM CLOCK BAKELIKE GREEN,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-3,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-11.25
,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,2010-12-10 14:03:00,3.75,15514.0,United Kingdom,-3.75
,22621,TRADITIONAL KNITTING NANCY,-48,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-60.0
,22586,FELTCRAFT HAIRBAND PINK AND BLUE,-1,2010-12-10 14:03:00,0.85,15514.0,United Kingdom,-0.85
,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,-6,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-9.9
,22131,FOOD CONTAINER SET 3 LOVE HEART ,-1,2010-12-10 14:03:00,1.95,15514.0,United Kingdom,-1.95
,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-1,2010-12-10 14:03:00,2.95,15514.0,United Kingdom,-2.95
,21889,WOODEN BOX OF DOMINOES,-24,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-30.0
,21731,RED TOADSTOOL LED NIGHT LIGHT,-1,2010-12-10 14:03:00,1.65,15514.0,United Kingdom,-1.65
,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,-1,2010-12-10 14:03:00,2.1,15514.0,United Kingdom,-2.1
,21644,ASSORTED TUTTI FRUTTI HEART BOX,-1,2010-12-10 14:03:00,1.25,15514.0,United Kingdom,-1.25
,21056,DOCTOR'S BAG SOFT TOY,-1,2010-12-10 14:03:00,8.95,15514.0,United Kingdom,-8.95
,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,-1,2010-12-10 14:03:00,0.42,15514.0,United Kingdom,-0.42
,22867,HAND WARMER BIRD DESIGN,-12,2010-12-10 14:32:00,2.1,13448.0,United Kingdom,-25.2
,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-2.55
,21231,SWEETHEART CERAMIC TRINKET BOX,-11,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,-11.66
,21936,RED RETROSPOT PICNIC BAG,-3,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-7.65
,20711,JUMBO BAG TOYS ,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3
,85099F,JUMBO BAG STRAWBERRY,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3
,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-1.65
,20718,RED RETROSPOT SHOPPER BAG,-3,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,-3.18
,85099B,JUMBO BAG RED RETROSPOT,-12,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-19.8
,37450,CERAMIC CAKE BOWL + HANGING CAKES,-20,2010-12-10 15:01:00,2.55,13798.0,United Kingdom,-51.0
,20725,LUNCH BAG RED RETROSPOT,-3,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-4.35
,20727,LUNCH BAG  BLACK SKULL.,-3,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-4.35
,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-2,2010-12-10 15:01:00,1.65,13798.0,United Kingdom,-3.3
,21181,PLEASE ONE PERSON METAL SIGN,-2,2010-12-10 15:01:00,1.85,13798.0,United Kingdom,-3.7
,85150,LADIES & GENTLEMEN METAL SIGN,-1,2010-12-10 15:01:00,2.1,13798.0,United Kingdom,-2.1
,82583,HOT BATHS METAL SIGN,-3,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-5.07
,21166,COOK WITH WINE METAL SIGN ,-2,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-3.38
,21175,GIN + TONIC DIET METAL SIGN,-1,2010-12-10 15:01:00,1.85,13798.0,United Kingdom,-1.85
,21169,YOU'RE CONFUSING ME METAL SIGN ,-2,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-2.9
,82581,TOILET METAL SIGN,-1,2010-12-10 15:01:00,0.42,13798.0,United Kingdom,-0.42
,22067,CHOC TRUFFLE GOLD TRINKET POT ,-1,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-1.45
,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-4,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-5.0
,82551,LAUNDRY 15C METAL SIGN,-1,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-1.25
,35924,HANGING FAIRY CAKE DECORATION,-15,2010-12-10 15:01:00,1.69,13798.0,United Kingdom,-25.35
,22064,PINK DOUGHNUT TRINKET POT ,-4,2010-12-10 15:01:00,1.45,13798.0,United Kingdom,-5.8
,22065,CHRISTMAS PUDDING TRINKET POT ,-4,2010-12-10 15:01:00,1.25,13798.0,United Kingdom,-5.0
,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-12-10 15:01:00,1.06,13798.0,United Kingdom,-4.24
,35924,HANGING FAIRY CAKE DECORATION,-144,2010-12-10 16:01:00,1.69,13798.0,United Kingdom,-243.36
,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,2010-12-10 17:05:00,0.55,15179.0,United Kingdom,-16.5
,82582,AREA PATROLLED METAL SIGN,-3,2010-12-12 11:12:00,2.1,16923.0,United Kingdom,-6.3
,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-12-12 11:12:00,1.65,16923.0,United Kingdom,-1.65
,84946,ANTIQUE SILVER TEA GLASS ETCHED,-2,2010-12-12 11:12:00,1.25,16923.0,United Kingdom,-2.5
,20985,HEART CALCULATOR,-12,2010-12-12 11:13:00,1.25,16779.0,United Kingdom,-15.0
,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-12 11:19:00,9.95,17126.0,United Kingdom,-9.95
,20728,LUNCH BAG CARS BLUE,-1,2010-12-12 11:21:00,1.65,16393.0,United Kingdom,-1.65
,22892,SET OF SALT AND PEPPER TOADSTOOLS,-12,2010-12-12 11:21:00,1.25,16393.0,United Kingdom,-15.0
,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 11:23:00,1.65,15224.0,United Kingdom,-1.65
,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 11:23:00,9.95,15224.0,United Kingdom,-9.95
,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-12-12 12:31:00,9.95,17085.0,United Kingdom,-9.95
,22055,MINI CAKE STAND  HANGING STRAWBERY,-1,2010-12-12 12:31:00,1.65,17085.0,United Kingdom,-1.65
,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-12-12 12:51:00,6.45,13715.0,United Kingdom,-12.9
,22630,DOLLY GIRL LUNCH BOX,-33,2010-12-13 10:26:00,1.95,14796.0,United Kingdom,-64.35
,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-2,2010-12-13 10:31:00,3.75,13715.0,United Kingdom,-7.5
,22834,HAND WARMER BABUSHKA DESIGN,-48,2010-12-13 10:40:00,0.85,15881.0,United Kingdom,-40.8
